user_id,item_id,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
864,25,Portal 2,33.4,Teens,41.42,PC,No,EA Sports,Valve,2011,Party,Yes,36.1,Ultra,Good,Good,"Solid game, but the graphics could be better.",Offline,10
2791,26,Red Dead Redemption 2,30.0,Adults,46.11,Mobile,No,Nintendo,Epic Games,2011,Simulation,Yes,23.7,Ultra,Average,Average,"Amazing game, but too many bugs.",Online,3
564,17,Just Dance 2024,19.6,Teens,23.8,Xbox,Yes,Game Freak,Square Enix,2013,Adventure,Yes,29.2,Low,Average,Excellent,"Amazing game, but too many bugs.",Online,8
1021,24,Pokémon Scarlet & Violet,26.2,All Ages,34.03,PC,Yes,Game Freak,Square Enix,2023,Action,No,31.1,Low,Good,Average,"Great game, but too many bugs.",Offline,4
96,19,League of Legends,41.7,All Ages,50.29,PlayStation,No,Valve,Valve,2019,Simulation,No,50.7,High,Average,Average,"Amazing game, but the gameplay is amazing.",Online,1
1924,28,Sid Meier’s Civilization VI,46.3,Kids,56.32,Nintendo Switch,No,Innersloth,Valve,2011,RPG,No,57.2,Medium,Good,Poor,"Amazing game, but too many bugs.",Offline,3
1758,35,Tetris,23.6,All Ages,30.93,PlayStation,Yes,EA Sports,Square Enix,2013,Puzzle,Yes,33.3,High,Average,Excellent,"Disappointing game, but too many bugs.",Online,4
2533,1,1000-Piece Puzzle,25.5,All Ages,49.92,PC,Yes,CD Projekt Red,Epic Games,2020,Adventure,No,7.2,Low,Excellent,Good,"Disappointing game, but the gameplay is amazing.",Offline,3
2279,4,Bioshock Infinite,37.3,All Ages,49.87,PlayStation,No,Game Freak,Electronic Arts,2011,Party,Yes,37.2,Medium,Average,Excellent,"Solid game, but the graphics could be better.",Online,3
2797,5,Call of Duty: Modern Warfare 2,15.6,Kids,29.06,Mobile,Yes,Valve,Electronic Arts,2019,Adventure,Yes,6.3,Medium,Good,Good,"Disappointing game, but the graphics could be better.",Offline,10
1679,5,Call of Duty: Modern Warfare 2,25.0,Teens,28.1,Xbox,No,Game Freak,Square Enix,2020,Strategy,Yes,36.5,Ultra,Poor,Poor,"Disappointing game, but the graphics could be better.",Offline,5
541,39,The Witcher 3: Wild Hunt,37.1,All Ages,54.73,Xbox,Yes,Capcom,Innersloth,2018,Fighting,Yes,30.5,Low,Good,Excellent,"Amazing game, but the graphics could be better.",Offline,8
1060,16,Hitman 3,31.3,Adults,25.51,Nintendo Switch,Yes,Valve,Take-Two Interactive,2023,Adventure,No,56.5,Medium,Good,Average,"Amazing game, but the gameplay is amazing.",Offline,6
2573,9,Fall Guys,41.7,Teens,49.4,Mobile,Yes,Capcom,Nintendo,2021,Fighting,No,56.6,Medium,Excellent,Average,"Great game, but the graphics could be better.",Offline,7
1184,4,Bioshock Infinite,29.2,Teens,45.77,PlayStation,Yes,Game Freak,Take-Two Interactive,2023,Adventure,No,24.2,High,Excellent,Excellent,"Disappointing game, but too many bugs.",Online,5
1723,39,The Witcher 3: Wild Hunt,31.4,Adults,31.55,Xbox,Yes,Rockstar Games,Nintendo,2018,RPG,No,48.1,High,Average,Good,"Amazing game, but the graphics could be better.",Offline,7
1820,5,Call of Duty: Modern Warfare 2,23.7,All Ages,41.99,PC,Yes,Rockstar Games,Valve,2018,Adventure,Yes,8.1,Medium,Excellent,Average,"Great game, but the gameplay is amazing.",Offline,3
2626,14,Half-Life: Alyx,29.1,Adults,39.66,Xbox,No,Epic Games,Electronic Arts,2018,Party,Yes,26.7,High,Average,Good,"Disappointing game, but too many bugs.",Offline,5
2730,25,Portal 2,29.6,Kids,55.91,PC,No,Valve,Nintendo,2011,RPG,Yes,7.8,Medium,Excellent,Poor,"Amazing game, but the graphics could be better.",Online,2
2605,29,Spelunky 2,19.4,Adults,25.85,Xbox,No,CD Projekt Red,Valve,2015,Party,Yes,15.1,Low,Poor,Poor,"Amazing game, but too many bugs.",Offline,7
1598,27,Rocket League,28.1,All Ages,35.93,PC,No,Epic Games,Square Enix,2020,Adventure,No,28.6,Low,Poor,Excellent,"Disappointing game, but too many bugs.",Offline,1
2694,35,Tetris,13.2,Adults,21.5,PC,No,Capcom,Electronic Arts,2017,Simulation,No,5.4,High,Good,Excellent,"Disappointing game, but too many bugs.",Online,10
796,34,Tekken 7,16.3,Adults,24.13,Mobile,Yes,CD Projekt Red,Activision,2016,Adventure,No,19.8,Medium,Excellent,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,8
1052,37,The Legend of Zelda: Breath of the Wild,30.5,Kids,39.51,Nintendo Switch,Yes,Epic Games,Take-Two Interactive,2011,Shooter,No,36.1,Ultra,Good,Good,"Amazing game, but the graphics could be better.",Online,1
1644,8,FIFA 24,40.0,Kids,48.02,Mobile,No,Epic Games,Capcom,2021,Action,No,49.7,Ultra,Poor,Poor,"Disappointing game, but too many bugs.",Offline,6
1364,21,Minecraft,48.1,Kids,58.08,Xbox,No,Valve,Square Enix,2014,Action,No,57.8,High,Poor,Average,"Great game, but the gameplay is amazing.",Offline,7
1982,10,Fortnite,28.6,Kids,48.91,PlayStation,No,CD Projekt Red,Activision,2013,Fighting,Yes,10.0,Ultra,Good,Excellent,"Great game, but the gameplay is amazing.",Offline,5
1355,31,Street Fighter V,23.8,All Ages,35.97,PC,No,Capcom,Electronic Arts,2012,RPG,Yes,21.6,Ultra,Average,Poor,"Solid game, but too many bugs.",Online,6
1664,29,Spelunky 2,33.0,Adults,56.19,PC,Yes,Nintendo,Square Enix,2020,Fighting,Yes,18.9,Medium,Average,Good,"Solid game, but the graphics could be better.",Offline,4
1530,36,The Elder Scrolls V: Skyrim,25.7,Adults,32.74,Xbox,Yes,Game Freak,Capcom,2019,Puzzle,No,29.0,Medium,Good,Good,"Solid game, but the gameplay is amazing.",Offline,6
2039,8,FIFA 24,34.4,Adults,40.54,Nintendo Switch,No,Valve,Electronic Arts,2018,Sports,No,44.1,High,Average,Poor,"Solid game, but the graphics could be better.",Offline,1
1497,16,Hitman 3,29.3,Teens,27.66,Xbox,No,Bungie,Capcom,2021,RPG,Yes,57.5,Low,Excellent,Average,"Amazing game, but too many bugs.",Offline,7
2238,23,Pillars of Eternity II: Deadfire,16.3,Kids,26.36,Xbox,Yes,Capcom,Electronic Arts,2010,Party,Yes,8.0,Ultra,Average,Poor,"Solid game, but the gameplay is amazing.",Online,10
1409,13,Hades,22.3,All Ages,23.28,Mobile,No,Capcom,Electronic Arts,2016,Puzzle,No,29.9,High,Average,Good,"Disappointing game, but the gameplay is amazing.",Offline,4
1401,37,The Legend of Zelda: Breath of the Wild,34.0,Teens,52.55,Xbox,No,Innersloth,Innersloth,2020,Simulation,Yes,25.7,Medium,Excellent,Average,"Disappointing game, but the graphics could be better.",Online,4
1307,28,Sid Meier’s Civilization VI,25.9,Kids,45.91,PC,No,Rockstar Games,Valve,2012,Fighting,Yes,12.5,Ultra,Good,Poor,"Great game, but too many bugs.",Online,1
2681,20,Mario Kart 8 Deluxe,35.3,Adults,54.41,Mobile,Yes,Bungie,Innersloth,2011,Sports,Yes,29.1,High,Good,Poor,"Disappointing game, but too many bugs.",Offline,3
2676,29,Spelunky 2,21.2,Kids,30.33,PlayStation,No,Valve,Valve,2021,Strategy,Yes,14.4,Low,Good,Good,"Disappointing game, but the gameplay is amazing.",Offline,2
973,23,Pillars of Eternity II: Deadfire,27.6,Teens,22.68,Mobile,No,EA Sports,Innersloth,2011,Party,No,53.5,Ultra,Good,Excellent,"Great game, but the graphics could be better.",Online,2
1769,33,Super Smash Bros. Ultimate,22.5,Teens,38.44,Mobile,No,Nintendo,Innersloth,2021,Shooter,Yes,12.2,Ultra,Poor,Good,"Great game, but the gameplay is amazing.",Online,6
1283,22,Overwatch 2,18.3,Teens,26.95,PlayStation,No,EA Sports,Capcom,2023,Simulation,Yes,18.8,Medium,Poor,Good,"Great game, but too many bugs.",Offline,4
710,25,Portal 2,33.7,Kids,57.33,PC,No,Nintendo,Square Enix,2016,Shooter,No,12.7,Low,Excellent,Good,"Solid game, but too many bugs.",Online,8
1480,17,Just Dance 2024,28.1,Teens,28.82,Xbox,No,Nintendo,Valve,2023,Party,Yes,47.8,Ultra,Poor,Average,"Amazing game, but the graphics could be better.",Online,7
1435,18,Kingdom Hearts III,20.5,Adults,26.23,Mobile,No,Rockstar Games,Electronic Arts,2012,Simulation,No,26.7,Ultra,Excellent,Excellent,"Disappointing game, but the gameplay is amazing.",Online,5
649,15,Halo Infinite,34.3,All Ages,39.69,PC,Yes,Epic Games,Electronic Arts,2012,Shooter,Yes,44.3,Low,Poor,Average,"Disappointing game, but the graphics could be better.",Offline,8
318,14,Half-Life: Alyx,34.9,Adults,44.52,PlayStation,No,Rockstar Games,Valve,2019,Action,No,43.7,Ultra,Good,Poor,"Solid game, but too many bugs.",Online,3
1258,18,Kingdom Hearts III,34.5,Teens,42.57,Nintendo Switch,Yes,Innersloth,Take-Two Interactive,2011,Adventure,Yes,49.5,High,Average,Average,"Amazing game, but too many bugs.",Online,5
684,16,Hitman 3,36.1,Adults,40.84,Mobile,No,Rockstar Games,Valve,2021,Sports,Yes,56.9,Medium,Average,Average,"Great game, but too many bugs.",Online,7
664,2,Among Us,37.6,Teens,59.02,PlayStation,Yes,EA Sports,Valve,2017,Action,Yes,23.0,High,Poor,Excellent,"Solid game, but the gameplay is amazing.",Online,2
1999,39,The Witcher 3: Wild Hunt,18.0,Kids,25.87,Mobile,No,CD Projekt Red,Square Enix,2012,Adventure,Yes,15.3,Low,Poor,Average,"Disappointing game, but too many bugs.",Online,2
1632,27,Rocket League,29.9,Adults,50.19,PlayStation,Yes,Rockstar Games,Innersloth,2019,Adventure,No,22.2,Low,Poor,Poor,"Solid game, but the graphics could be better.",Offline,4
1496,30,Stardew Valley,17.2,Teens,26.28,Nintendo Switch,No,Game Freak,Square Enix,2010,Fighting,No,14.2,Low,Good,Excellent,"Solid game, but the gameplay is amazing.",Online,10
1137,18,Kingdom Hearts III,26.4,Teens,21.83,PlayStation,Yes,CD Projekt Red,Take-Two Interactive,2018,Action,No,57.5,Medium,Average,Average,"Great game, but the graphics could be better.",Online,1
1854,7,Cuphead,28.3,All Ages,40.43,PlayStation,No,EA Sports,Epic Games,2012,Sports,No,32.7,Medium,Excellent,Poor,"Solid game, but the gameplay is amazing.",Offline,7
1521,8,FIFA 24,33.2,Teens,27.33,Nintendo Switch,No,Nintendo,Electronic Arts,2012,Strategy,No,59.5,Ultra,Average,Good,"Amazing game, but too many bugs.",Online,1
2490,10,Fortnite,18.0,Kids,26.11,PC,No,Capcom,Valve,2010,Shooter,Yes,23.0,Ultra,Excellent,Poor,"Solid game, but too many bugs.",Online,7
564,19,League of Legends,26.8,Adults,32.59,PC,No,Nintendo,Take-Two Interactive,2019,Action,Yes,28.5,Medium,Average,Average,"Amazing game, but the gameplay is amazing.",Online,7
1292,16,Hitman 3,30.8,All Ages,31.07,PlayStation,Yes,Capcom,Electronic Arts,2013,Puzzle,No,56.1,Ultra,Excellent,Good,"Great game, but the gameplay is amazing.",Online,8
1637,39,The Witcher 3: Wild Hunt,27.2,All Ages,39.65,PlayStation,Yes,Innersloth,Epic Games,2013,Fighting,No,29.0,High,Excellent,Poor,"Amazing game, but the gameplay is amazing.",Online,6
3000,26,Red Dead Redemption 2,28.1,Teens,25.38,Xbox,No,Bungie,Innersloth,2023,RPG,No,51.9,Medium,Good,Good,"Disappointing game, but the graphics could be better.",Offline,3
699,38,The Sims 4,34.8,Adults,56.2,Xbox,No,Bungie,Square Enix,2011,Adventure,Yes,21.9,Low,Average,Excellent,"Solid game, but the gameplay is amazing.",Online,8
2161,37,The Legend of Zelda: Breath of the Wild,32.1,Teens,56.06,PlayStation,Yes,Rockstar Games,Activision,2010,Simulation,No,16.6,Low,Average,Poor,"Amazing game, but too many bugs.",Online,6
2,28,Sid Meier’s Civilization VI,25.0,Adults,24.34,Mobile,Yes,Nintendo,Capcom,2017,RPG,No,42.1,Low,Average,Poor,"Great game, but the gameplay is amazing.",Online,6
642,36,The Elder Scrolls V: Skyrim,19.6,Kids,21.02,PC,Yes,EA Sports,Epic Games,2022,Action,No,29.8,Medium,Average,Good,"Amazing game, but the graphics could be better.",Online,8
2268,31,Street Fighter V,32.9,Teens,51.17,Nintendo Switch,No,Capcom,Electronic Arts,2016,Party,No,19.8,High,Good,Excellent,"Great game, but the gameplay is amazing.",Online,3
1590,38,The Sims 4,45.1,Teens,59.79,Mobile,Yes,Valve,Nintendo,2019,Action,No,55.3,Medium,Good,Average,"Amazing game, but the graphics could be better.",Offline,1
855,30,Stardew Valley,31.4,Kids,27.88,PlayStation,Yes,Bungie,Epic Games,2018,Strategy,No,52.3,High,Excellent,Poor,"Solid game, but the graphics could be better.",Offline,3
1760,14,Half-Life: Alyx,26.1,Adults,25.82,Nintendo Switch,Yes,Valve,Take-Two Interactive,2011,Action,Yes,43.9,Ultra,Good,Average,"Solid game, but the graphics could be better.",Offline,6
2433,28,Sid Meier’s Civilization VI,22.6,Kids,39.34,Nintendo Switch,No,Valve,Epic Games,2020,Shooter,Yes,11.1,Medium,Poor,Good,"Great game, but the graphics could be better.",Offline,2
1662,16,Hitman 3,39.0,Teens,49.28,PC,No,Capcom,Capcom,2021,Strategy,Yes,50.5,High,Excellent,Excellent,"Great game, but the graphics could be better.",Online,1
1154,39,The Witcher 3: Wild Hunt,23.7,Kids,38.82,PC,No,Innersloth,Innersloth,2021,RPG,Yes,20.1,Medium,Good,Good,"Amazing game, but the graphics could be better.",Online,5
1077,35,Tetris,33.6,Teens,50.59,PlayStation,No,Innersloth,Square Enix,2014,Fighting,No,33.3,Medium,Average,Poor,"Solid game, but the gameplay is amazing.",Online,8
1708,11,Ghost of Tsushima,23.7,Adults,31.24,Xbox,Yes,EA Sports,Capcom,2018,Simulation,No,28.0,Ultra,Poor,Average,"Solid game, but the graphics could be better.",Offline,8
2778,19,League of Legends,23.1,All Ages,40.01,PC,No,Valve,Valve,2016,Puzzle,No,15.9,High,Good,Good,"Great game, but the graphics could be better.",Online,2
1696,20,Mario Kart 8 Deluxe,23.1,Kids,41.66,Mobile,Yes,Valve,Square Enix,2017,Action,No,10.7,Ultra,Poor,Excellent,"Great game, but too many bugs.",Offline,7
1734,36,The Elder Scrolls V: Skyrim,37.0,Adults,49.52,Nintendo Switch,No,Innersloth,Electronic Arts,2014,Fighting,No,35.0,Ultra,Excellent,Average,"Amazing game, but too many bugs.",Online,8
1440,4,Bioshock Infinite,32.2,Teens,33.97,Nintendo Switch,Yes,Capcom,Nintendo,2021,Shooter,Yes,48.0,Medium,Average,Poor,"Great game, but too many bugs.",Online,10
2295,29,Spelunky 2,33.9,Teens,35.46,PC,No,Rockstar Games,Valve,2020,Party,No,53.5,Medium,Poor,Excellent,"Amazing game, but the gameplay is amazing.",Offline,5
836,2,Among Us,25.2,All Ages,42.92,Mobile,No,Valve,Capcom,2023,RPG,Yes,10.7,Low,Excellent,Excellent,"Great game, but the graphics could be better.",Offline,6
203,11,Ghost of Tsushima,21.6,Adults,28.28,Nintendo Switch,No,Capcom,Capcom,2012,Fighting,Yes,19.6,Ultra,Average,Average,"Solid game, but too many bugs.",Offline,7
123,32,Super Mario Odyssey,29.5,Kids,42.33,Nintendo Switch,Yes,Innersloth,Square Enix,2011,RPG,Yes,31.2,Ultra,Average,Good,"Great game, but the gameplay is amazing.",Offline,6
401,37,The Legend of Zelda: Breath of the Wild,35.2,Teens,47.78,Mobile,Yes,Game Freak,Activision,2015,Strategy,Yes,43.5,High,Average,Good,"Great game, but the graphics could be better.",Online,4
767,2,Among Us,18.2,Adults,21.5,PlayStation,No,Bungie,Capcom,2020,Fighting,No,24.0,Medium,Poor,Average,"Solid game, but the gameplay is amazing.",Online,6
294,27,Rocket League,37.4,Kids,51.05,Xbox,No,Innersloth,Electronic Arts,2018,Adventure,Yes,42.4,Ultra,Excellent,Excellent,"Amazing game, but the graphics could be better.",Online,4
2328,9,Fall Guys,31.7,Teens,37.36,Mobile,No,Valve,Valve,2018,Sports,No,46.5,High,Excellent,Good,"Disappointing game, but the gameplay is amazing.",Offline,10
2932,20,Mario Kart 8 Deluxe,33.7,Kids,42.6,Nintendo Switch,Yes,Epic Games,Nintendo,2013,Sports,Yes,39.1,High,Excellent,Good,"Amazing game, but too many bugs.",Online,5
198,5,Call of Duty: Modern Warfare 2,23.0,Adults,35.9,Mobile,Yes,Valve,Epic Games,2013,Adventure,Yes,15.8,Ultra,Poor,Good,"Disappointing game, but the gameplay is amazing.",Offline,6
1931,1,1000-Piece Puzzle,28.0,All Ages,37.44,Xbox,Yes,Epic Games,Activision,2010,Strategy,No,30.1,High,Excellent,Excellent,"Disappointing game, but the gameplay is amazing.",Offline,1
2800,14,Half-Life: Alyx,38.9,Teens,47.71,Mobile,Yes,Capcom,Valve,2010,Fighting,Yes,52.6,Low,Good,Average,"Amazing game, but too many bugs.",Offline,10
2192,4,Bioshock Infinite,20.7,Teens,30.71,Mobile,Yes,Rockstar Games,Square Enix,2020,Strategy,No,19.7,Low,Good,Good,"Solid game, but the gameplay is amazing.",Online,3
609,25,Portal 2,26.4,Kids,31.59,Mobile,Yes,EA Sports,Valve,2017,Strategy,Yes,31.6,Ultra,Good,Excellent,"Great game, but the gameplay is amazing.",Offline,4
1148,5,Call of Duty: Modern Warfare 2,38.8,Kids,54.74,PlayStation,No,Rockstar Games,Capcom,2020,Shooter,Yes,38.3,Low,Poor,Excellent,"Solid game, but the graphics could be better.",Online,2
187,30,Stardew Valley,37.4,Teens,51.56,PC,No,Game Freak,Epic Games,2017,Action,No,32.1,Low,Good,Excellent,"Solid game, but too many bugs.",Online,7
2512,14,Half-Life: Alyx,22.6,Teens,39.56,Nintendo Switch,Yes,EA Sports,Innersloth,2023,Adventure,Yes,10.1,Ultra,Poor,Excellent,"Great game, but too many bugs.",Online,4
1795,16,Hitman 3,27.6,Kids,22.16,PlayStation,No,Rockstar Games,Valve,2014,Fighting,Yes,50.3,Low,Poor,Good,"Disappointing game, but too many bugs.",Offline,2
660,19,League of Legends,27.8,Adults,36.91,PC,Yes,Nintendo,Valve,2017,Action,No,26.1,Medium,Poor,Good,"Solid game, but the gameplay is amazing.",Offline,3
2812,13,Hades,29.1,Kids,51.42,PlayStation,No,Bungie,Epic Games,2020,RPG,No,18.0,Medium,Excellent,Good,"Great game, but the gameplay is amazing.",Online,6
1956,7,Cuphead,24.3,Teens,28.01,Nintendo Switch,Yes,CD Projekt Red,Capcom,2019,Action,No,36.8,Low,Average,Average,"Great game, but too many bugs.",Offline,8
2451,8,FIFA 24,26.4,Kids,24.52,PC,No,Game Freak,Activision,2018,Sports,No,48.0,Low,Excellent,Average,"Solid game, but the gameplay is amazing.",Online,10
1370,4,Bioshock Infinite,26.9,All Ages,43.55,Mobile,Yes,Epic Games,Square Enix,2018,Adventure,No,13.5,Medium,Excellent,Average,"Amazing game, but too many bugs.",Online,3
1987,16,Hitman 3,22.9,Teens,20.19,Nintendo Switch,Yes,Capcom,Capcom,2013,Sports,No,41.9,Ultra,Excellent,Poor,"Amazing game, but too many bugs.",Online,3
1535,23,Pillars of Eternity II: Deadfire,26.1,Adults,30.03,PC,Yes,Innersloth,Epic Games,2014,RPG,No,41.7,High,Poor,Poor,"Amazing game, but the graphics could be better.",Online,6
147,28,Sid Meier’s Civilization VI,41.3,All Ages,59.5,Mobile,No,CD Projekt Red,Capcom,2021,Sports,No,39.9,High,Good,Excellent,"Great game, but the gameplay is amazing.",Online,4
2912,6,Counter-Strike: Global Offensive,29.2,Teens,33.91,Mobile,Yes,Bungie,Take-Two Interactive,2018,Strategy,No,35.0,High,Excellent,Excellent,"Disappointing game, but the graphics could be better.",Offline,3
1735,7,Cuphead,28.2,Teens,39.37,Xbox,Yes,Game Freak,Activision,2023,Shooter,Yes,32.4,High,Average,Poor,"Disappointing game, but the gameplay is amazing.",Offline,6
1844,1,1000-Piece Puzzle,32.5,Adults,42.15,Xbox,Yes,Rockstar Games,Innersloth,2011,Strategy,No,35.7,Medium,Excellent,Good,"Disappointing game, but too many bugs.",Online,1
489,3,Animal Crossing: New Horizons,30.8,Adults,37.79,Xbox,No,Nintendo,Square Enix,2019,Shooter,No,34.4,Low,Average,Average,"Amazing game, but the graphics could be better.",Online,8
2977,8,FIFA 24,30.4,Kids,58.17,Nintendo Switch,Yes,Capcom,Valve,2015,Adventure,Yes,8.3,Ultra,Excellent,Average,"Disappointing game, but the gameplay is amazing.",Online,4
1960,7,Cuphead,36.3,All Ages,39.64,Nintendo Switch,No,Capcom,Electronic Arts,2023,Puzzle,Yes,48.7,Ultra,Excellent,Excellent,"Great game, but the graphics could be better.",Online,7
1664,34,Tekken 7,21.3,Adults,22.59,Mobile,No,Capcom,Electronic Arts,2019,Sports,No,37.6,High,Average,Poor,"Disappointing game, but the gameplay is amazing.",Online,5
2599,6,Counter-Strike: Global Offensive,30.2,All Ages,27.8,PlayStation,No,Epic Games,Take-Two Interactive,2011,Simulation,Yes,58.6,High,Good,Poor,"Great game, but too many bugs.",Online,3
2386,15,Halo Infinite,32.8,Teens,28.08,PC,No,CD Projekt Red,Square Enix,2017,Sports,No,59.4,High,Good,Excellent,"Disappointing game, but the graphics could be better.",Online,5
2920,31,Street Fighter V,30.7,Kids,33.87,PlayStation,No,Game Freak,Nintendo,2016,Adventure,Yes,40.9,High,Average,Poor,"Disappointing game, but too many bugs.",Online,8
641,8,FIFA 24,30.1,All Ages,36.01,PlayStation,Yes,CD Projekt Red,Innersloth,2011,Fighting,No,42.1,Medium,Good,Good,"Solid game, but the graphics could be better.",Offline,4
1803,36,The Elder Scrolls V: Skyrim,11.8,Teens,20.14,Xbox,No,CD Projekt Red,Activision,2014,Shooter,Yes,7.1,High,Poor,Good,"Disappointing game, but the graphics could be better.",Offline,4
2521,34,Tekken 7,33.0,Kids,36.8,PC,No,Nintendo,Innersloth,2021,Adventure,Yes,42.8,Medium,Poor,Good,"Solid game, but too many bugs.",Offline,6
1970,40,Tomb Raider (2013),38.9,All Ages,58.24,Xbox,No,Game Freak,Electronic Arts,2023,Simulation,No,39.0,Ultra,Average,Poor,"Solid game, but the graphics could be better.",Offline,1
2199,38,The Sims 4,26.6,Adults,22.41,Nintendo Switch,Yes,Epic Games,Valve,2010,Action,Yes,49.3,High,Average,Good,"Disappointing game, but the gameplay is amazing.",Offline,6
1439,32,Super Mario Odyssey,36.1,Adults,38.58,PlayStation,Yes,Rockstar Games,Activision,2018,Party,Yes,56.4,Ultra,Excellent,Average,"Disappointing game, but too many bugs.",Offline,10
1635,30,Stardew Valley,19.9,Teens,23.21,PlayStation,Yes,Bungie,Innersloth,2014,Adventure,No,28.2,Medium,Poor,Poor,"Great game, but the gameplay is amazing.",Offline,2
